location,total_sqft,bath,price,BHK,price_per_sqft
nagavarapalya,1335.0,2,110.0,2,8239.700374531834
nagavarapalya,1134.0,2,55.0,2,4850.088183421517
nagavarapalya,1260.0,2,85.5,2,6785.714285714285
neeladri nagar,1053.0,2,45.0,2,4273.504273504273
neeladri nagar,1363.0,2,68.0,2,4988.994864269993
neeladri nagar,2556.0,3,133.0,3,5203.442879499217
neeladri nagar,674.0,1,21.0,1,3115.727002967359
neeladri nagar,527.0,1,26.0,1,4933.586337760911
neeladri nagar,1167.0,2,38.0,3,3256.212510711225
neeladri nagar,1060.0,2,35.0,2,3301.8867924528304
neeladri nagar,640.0,1,20.5,1,3203.125
neeladri nagar,1105.0,2,30.0,2,2714.9321266968327
neeladri nagar,1100.0,2,30.0,2,2727.2727272727275
neeladri nagar,2111.0,3,103.0,3,4879.204168640455
nehru nagar,1775.0,3,110.0,3,6197.183098591549
nehru nagar,2363.0,5,120.0,4,5078.290308929327
nehru nagar,2342.0,3,115.0,4,4910.333048676345
nehru nagar,967.0,2,41.1,2,4250.258531540848
nehru nagar,1374.0,3,72.0,3,5240.174672489083
nehru nagar,1674.0,3,90.0,3,5376.344086021505
nehru nagar,1269.0,2,63.0,3,4964.5390070921985
nehru nagar,1100.0,2,50.0,2,4545.454545454545
nehru nagar,1674.0,3,81.0,3,4838.709677419355
ngr layout,1020.0,2,45.9,2,4500.0
ngr layout,1105.0,2,49.73,2,4500.4524886877825
ngr layout,1022.0,2,45.9,2,4491.19373776908
ngr layout,1020.0,2,45.0,2,4411.764705882353
ngr layout,1019.0,2,45.9,2,4504.41609421001
ngr layout,1020.0,2,46.0,2,4509.803921568628
ngr layout,1021.0,2,46.0,2,4505.386875612145
ngr layout,1021.0,2,45.9,2,4495.592556317336
nri layout,1565.0,2,75.0,3,4792.332268370607
nri layout,2500.0,5,130.0,5,5200.0
nri layout,1125.0,2,45.56,2,4049.777777777778
nri layout,2150.0,4,115.0,4,5348.837209302325
nri layout,1250.0,2,75.0,2,6000.0
nri layout,1789.0,3,75.0,3,4192.286193404137
nri layout,1731.0,3,64.11,3,3703.639514731369
nri layout,2400.0,2,125.0,2,5208.333333333333
old airport road,2732.0,4,204.0,4,7467.0571010248905
old airport road,3356.0,4,251.0,4,7479.141835518474
old airport road,1206.0,2,75.0,2,6218.905472636816
old airport road,2774.0,4,207.0,4,7462.148521989906
old airport road,2690.0,4,191.0,4,7100.371747211896
old airport road,2690.0,4,199.0,4,7397.769516728625
old airport road,1655.0,2,97.65,2,5900.302114803625
old airport road,1075.0,2,60.0,2,5581.395348837209
old airport road,1858.0,2,167.0,3,8988.15931108719
old airport road,1150.0,2,90.0,2,7826.086956521739
old airport road,2658.0,5,187.0,4,7035.364936042137
old airport road,946.0,2,58.0,2,6131.0782241014795
old airport road,2774.0,4,208.0,4,7498.197548666186
old airport road,3200.0,4,280.0,4,8750.0
old airport road,2690.0,4,201.0,4,7472.118959107806
old airport road,1145.0,2,75.0,2,6550.218340611354
old airport road,2732.0,4,194.0,4,7101.024890190337
old airport road,2658.0,5,189.0,4,7110.609480812641
old airport road,2774.0,4,197.0,4,7101.658255227109
old airport road,2392.0,3,249.0,3,10409.69899665552
old airport road,3496.0,4,262.0,4,7494.279176201373
old airport road,1798.0,3,150.0,3,8342.602892102335
old airport road,1184.0,2,78.0,2,6587.8378378378375
old airport road,3504.0,4,262.0,4,7477.16894977169
old airport road,1055.0,2,75.0,2,7109.004739336493
old madras road,1425.0,2,94.0,3,6596.491228070176
old madras road,935.0,2,45.0,2,4812.834224598931
old madras road,1720.0,3,100.0,3,5813.953488372093
old madras road,1200.0,2,72.0,2,6000.0
old madras road,1225.0,2,53.55,2,4371.428571428572
old madras road,1100.0,2,70.0,2,6363.636363636364
old madras road,1171.0,2,75.0,2,6404.782237403928
old madras road,1065.0,2,47.86,2,4493.896713615023
old madras road,2010.0,3,125.0,4,6218.905472636816
old madras road,1480.0,2,84.0,3,5675.675675675676
old madras road,1210.0,2,74.0,2,6115.702479338843
old madras road,1171.0,2,72.0,2,6148.590947907771
old madras road,1480.0,3,95.0,3,6418.918918918919
old madras road,1210.0,2,80.0,2,6611.570247933884
old madras road,1859.0,3,121.0,3,6508.87573964497
old madras road,2300.0,3,142.0,3,6173.913043478261
old madras road,1210.0,2,77.0,2,6363.636363636364
old madras road,1330.0,2,74.0,2,5563.909774436091
old madras road,1720.0,3,106.0,3,6162.790697674419
old madras road,2990.0,3,170.0,3,5685.61872909699
old madras road,1171.0,2,73.0,2,6233.98804440649
old madras road,1630.0,3,110.0,3,6748.4662576687115
old madras road,1165.0,2,52.0,2,4463.519313304721
old madras road,2640.0,2,170.0,2,6439.393939393939
old madras road,1165.0,2,51.42,2,4413.733905579399
ombr layout,2420.0,3,185.0,3,7644.628099173554
ombr layout,1078.0,2,65.0,2,6029.684601113173
ombr layout,1101.0,2,65.5,2,5949.13714804723
ombr layout,1041.0,2,65.5,2,6292.026897214217
ombr layout,1300.0,2,80.0,2,6153.846153846154
ombr layout,1085.0,2,64.0,2,5898.617511520737
ombr layout,1855.0,3,145.0,3,7816.711590296496
ombr layout,1050.0,2,48.0,2,4571.428571428572
ombr layout,1165.0,2,88.5,2,7596.56652360515
ombr layout,1101.0,2,66.0,2,5994.550408719346
ombr layout,3400.0,4,275.0,4,8088.235294117647
other,2770.0,4,290.0,3,10469.314079422382
other,600.0,1,38.0,1,6333.333333333333
other,1500.0,2,185.0,2,12333.333333333334
other,840.0,2,45.0,2,5357.142857142857
other,4395.0,3,240.0,3,5460.750853242321
other,845.0,2,55.0,2,6508.87573964497
other,2511.0,3,205.0,3,8164.078056551175
other,1660.0,2,105.0,3,6325.301204819277
other,1200.0,2,65.0,2,5416.666666666667
other,1200.0,3,90.0,3,7500.0
other,782.0,2,55.68,2,7120.204603580562
other,1800.0,3,120.0,3,6666.666666666667
other,1413.0,2,75.0,3,5307.855626326964
other,945.0,2,54.0,2,5714.285714285715
other,1870.0,3,110.0,3,5882.35294117647
other,1260.0,2,85.05,3,6750.0
other,2795.0,4,235.0,3,8407.871198568873
other,1904.0,3,150.0,3,7878.151260504202
other,2000.0,3,175.0,3,8750.0
other,1425.0,2,75.0,3,5263.1578947368425
other,1500.0,3,100.0,3,6666.666666666667
other,1783.0,3,115.0,3,6449.8037016264725
other,912.0,2,70.0,3,7675.438596491228
other,1580.0,3,100.0,3,6329.113924050633
other,1415.0,3,78.0,3,5512.367491166077
other,2405.0,4,260.0,3,10810.81081081081
other,1500.0,2,115.0,2,7666.666666666667
other,1060.0,2,60.0,2,5660.377358490566
other,2600.0,8,180.0,8,6923.076923076923
other,1285.0,2,72.5,2,5642.023346303502
other,4050.0,3,280.0,3,6913.580246913581
other,1280.0,2,69.0,2,5390.625
other,3045.0,3,170.0,3,5582.922824302134
other,900.0,2,110.0,2,12222.222222222223
other,1560.0,3,115.0,3,7371.794871794872
other,1200.0,4,165.0,4,13750.0
other,1645.0,3,95.0,3,5775.075987841945
other,1200.0,2,79.0,2,6583.333333333333
other,1350.0,2,140.0,3,10370.37037037037
other,1800.0,3,150.0,3,8333.333333333334
other,1762.0,3,125.0,3,7094.211123723042
other,1308.0,2,89.04,2,6807.339449541284
other,1200.0,3,90.0,3,7500.0
other,2023.71,3,275.0,3,13588.903548433324
other,2150.0,4,240.0,3,11162.790697674418
other,3309.0,4,325.0,4,9821.698398307646
other,5000.0,9,360.0,11,7200.0
other,1150.0,2,126.0,2,10956.521739130434
other,1200.0,2,74.0,2,6166.666666666667
other,1753.0,3,120.0,3,6845.407872219053
other,720.0,2,45.0,2,6250.0
other,1200.0,3,165.0,4,13750.0
other,700.0,1,41.0,1,5857.142857142857
other,1595.0,3,115.0,3,7210.031347962383
other,1353.0,2,110.0,2,8130.081300813008
other,1200.0,2,85.0,1,7083.333333333333
other,1325.0,2,90.0,3,6792.452830188679
other,1056.0,2,80.0,2,7575.757575757576
other,1544.0,3,120.0,3,7772.020725388601
other,1200.0,2,65.0,2,5416.666666666667
other,540.0,1,36.0,1,6666.666666666667
other,1578.0,3,180.0,3,11406.84410646388
other,1600.0,2,115.0,2,7187.5
other,416.0,1,18.5,1,4447.115384615385
other,834.0,1,60.0,1,7194.244604316546
other,1125.0,4,70.0,3,6222.222222222223
other,3000.0,5,260.0,4,8666.666666666666
other,2160.0,5,250.0,6,11574.074074074075
other,469.0,1,25.0,1,5330.490405117271
other,1630.0,2,200.0,2,12269.938650306749
other,1200.0,2,70.0,3,5833.333333333333
other,1350.0,3,77.0,3,5703.7037037037035
other,4046.0,4,445.0,4,10998.517053880376
other,1180.0,2,78.34,3,6638.983050847458
other,1355.0,2,115.0,2,8487.084870848708
other,600.0,1,50.0,1,8333.333333333334
other,1875.0,3,165.0,3,8800.0
other,600.0,2,55.0,2,9166.666666666666
other,1750.0,3,120.0,3,6857.142857142857
other,1092.0,2,98.5,3,9020.14652014652
other,1855.0,3,225.0,3,12129.380053908355
other,1200.0,3,85.0,4,7083.333333333333
other,425.0,1,20.03,1,4712.941176470588
other,600.0,1,60.0,1,10000.0
other,1468.0,2,140.0,2,9536.784741144415
other,4300.0,5,550.0,4,12790.697674418605
other,775.0,2,55.0,2,7096.774193548387
other,1352.0,3,135.0,3,9985.207100591717
other,1566.0,3,83.3,3,5319.284802043423
other,1200.0,3,95.0,4,7916.666666666667
other,1976.0,3,184.0,3,9311.74089068826
other,5500.0,4,600.0,4,10909.09090909091
other,1200.0,3,95.0,3,7916.666666666667
other,1180.0,2,69.0,2,5847.457627118644
other,686.0,1,17.0,1,2478.134110787172
other,1500.0,4,180.0,4,12000.0
other,1282.0,2,87.0,2,6786.271450858035
other,1500.0,2,95.0,3,6333.333333333333
other,1300.0,1,115.0,2,8846.153846153846
other,530.0,1,20.0,1,3773.5849056603774
other,1350.0,2,80.0,2,5925.925925925926
other,2400.0,6,125.0,8,5208.333333333333
other,1548.0,3,89.5,3,5781.6537467700255
other,1141.0,2,62.0,2,5433.829973707274
other,950.0,1,40.0,1,4210.526315789473
other,1480.0,3,90.0,3,6081.081081081081
other,1600.0,3,90.0,3,5625.0
other,1200.0,4,135.0,4,11250.0
other,1500.0,3,115.0,3,7666.666666666667
other,1824.0,3,125.0,3,6853.070175438596
other,750.0,1,56.25,1,7500.0
other,6000.0,5,400.0,4,6666.666666666667
other,2400.0,3,170.0,3,7083.333333333333
other,1500.0,2,98.0,3,6533.333333333333
other,3095.0,3,350.0,3,11308.562197092084
other,1200.0,1,28.0,1,2333.3333333333335
other,1500.0,3,100.0,3,6666.666666666667
other,1560.0,5,145.0,5,9294.871794871795
other,1560.0,3,188.0,3,12051.28205128205
other,1200.0,3,68.4,3,5700.000000000001
other,485.0,1,15.0,1,3092.783505154639
other,1200.0,3,130.0,3,10833.333333333334
other,1050.0,2,67.0,2,6380.952380952381
other,1596.0,3,105.0,3,6578.9473684210525
other,1200.0,3,85.0,3,7083.333333333333
other,1132.0,2,67.0,2,5918.727915194347
other,1515.0,3,88.0,3,5808.580858085808
other,1380.0,2,80.0,2,5797.101449275362
other,4346.0,5,500.0,4,11504.83202945237
other,2200.0,3,187.0,3,8500.0
other,3329.0,3,330.0,3,9912.886752778611
other,3600.0,4,300.0,4,8333.333333333334
other,3500.0,3,450.0,4,12857.142857142857
other,1093.0,2,65.0,2,5946.935041171088
other,1535.0,3,95.0,3,6188.9250814332245
other,1100.0,2,62.7,2,5700.0
other,2197.0,4,280.0,3,12744.651797906236
other,1100.0,2,60.0,2,5454.545454545455
other,1600.0,3,172.0,4,10750.0
other,1450.0,2,85.0,3,5862.068965517241
other,2000.0,3,166.0,4,8300.0
other,1756.0,3,100.0,3,5694.760820045558
other,1532.0,3,92.0,3,6005.221932114882
other,1650.0,3,110.0,3,6666.666666666667
other,1200.0,2,66.0,2,5500.0
other,1525.0,2,122.0,3,8000.0
other,2400.0,3,200.0,4,8333.333333333334
other,1000.0,2,130.0,2,13000.0
other,3040.0,1,180.0,2,5921.0526315789475
other,1390.0,3,120.0,3,8633.093525179856
other,1135.0,2,68.0,2,5991.1894273127755
other,900.0,2,55.0,2,6111.111111111111
other,2500.0,3,250.0,3,10000.0
other,1000.0,4,66.0,3,6600.0
other,1269.72,2,68.0,2,5355.511451343603
other,1168.0,3,70.0,3,5993.1506849315065
other,2100.0,4,155.0,4,7380.952380952381
other,1515.0,3,93.93,3,6200.0
other,2700.0,4,214.0,6,7925.925925925926
other,2000.0,3,210.0,3,10500.0
other,2400.0,4,300.0,5,12500.0
other,1760.0,3,176.0,3,10000.0
other,595.0,1,42.0,1,7058.823529411765
other,1170.0,2,86.0,2,7350.427350427351
other,2200.0,4,235.0,4,10681.818181818182
other,1650.0,3,175.0,3,10606.060606060606
other,1670.0,3,91.86,3,5500.5988023952095
other,1250.0,2,80.0,3,6400.0
other,1650.0,4,160.0,3,9696.969696969696
other,1494.0,2,94.55,3,6328.647925033467
other,800.0,2,50.0,2,6250.0
other,1225.0,2,150.0,2,12244.897959183674
other,3675.0,4,367.0,4,9986.394557823129
other,1200.0,2,150.0,2,12500.0
other,1350.0,2,80.0,2,5925.925925925926
other,1614.0,3,110.0,3,6815.365551425031
other,1188.0,2,73.0,2,6144.781144781145
other,680.0,2,42.0,2,6176.470588235294
other,955.0,2,53.55,2,5607.3298429319375
other,2479.13,3,215.0,3,8672.39717158842
other,1100.0,2,106.0,2,9636.363636363636
other,1925.0,3,120.0,3,6233.766233766234
other,650.0,1,26.0,1,4000.0
other,2000.0,3,207.0,3,10350.0
other,1050.0,2,110.0,2,10476.190476190477
other,1685.0,2,110.0,3,6528.189910979228
other,1550.0,3,110.0,3,7096.774193548387
other,500.0,1,20.0,1,4000.0
other,3155.0,4,370.0,3,11727.41679873217
other,1765.0,3,105.0,3,5949.008498583569
other,1265.0,2,70.0,2,5533.596837944664
other,1012.0,2,59.0,2,5830.0395256917
other,2045.0,4,154.0,3,7530.562347188264
other,2400.0,4,280.0,6,11666.666666666666
other,581.91,2,25.0,1,4296.197006409926
other,1158.0,2,85.0,3,7340.241796200346
other,925.0,2,51.0,2,5513.513513513513
other,1415.0,2,110.0,2,7773.851590106007
other,4750.0,5,600.0,4,12631.578947368422
other,1840.0,3,155.0,3,8423.91304347826
other,1350.0,2,185.0,2,13703.703703703704
other,824.0,2,60.0,2,7281.553398058252
other,1340.0,2,100.0,3,7462.686567164179
other,1620.0,2,110.0,3,6790.123456790124
other,1533.0,3,115.0,3,7501.630789302022
other,1560.0,3,85.0,3,5448.717948717948
other,750.0,1,25.0,1,3333.3333333333335
other,1375.0,2,85.0,3,6181.818181818182
other,1500.0,3,88.0,3,5866.666666666667
other,1140.0,2,76.0,2,6666.666666666667
other,1198.0,2,84.0,2,7011.686143572621
other,4000.0,4,520.0,4,13000.0
other,1370.0,2,75.0,2,5474.4525547445255
other,1000.0,1,55.0,2,5500.0
other,1200.0,2,125.0,2,10416.666666666666
other,1050.0,1,70.0,1,6666.666666666667
other,1200.0,2,80.0,3,6666.666666666667
other,400.0,1,14.0,1,3500.0
other,1575.0,4,150.0,5,9523.809523809523
other,4800.0,5,629.0,4,13104.166666666666
other,1200.0,2,70.0,2,5833.333333333333
other,1767.0,3,98.0,3,5546.1233729485
other,1300.0,2,79.0,2,6076.923076923077
other,3500.0,4,350.0,4,10000.0
other,1000.0,2,110.0,3,11000.0
other,1800.0,4,145.0,4,8055.555555555556
other,2400.0,3,260.0,3,10833.333333333334
other,1533.0,3,85.0,3,5544.683626875408
other,1452.55,2,110.0,2,7572.889057175313
other,2357.0,3,151.0,3,6406.448875689436
other,1170.0,2,105.0,2,8974.358974358975
other,1411.0,3,91.72,3,6500.3543586109145
other,3095.0,3,375.0,3,12116.316639741519
other,1100.0,3,78.0,3,7090.909090909091
other,3600.0,4,365.0,4,10138.888888888889
other,1945.0,3,120.0,3,6169.665809768638
other,1650.0,3,165.0,3,10000.0
other,1550.0,2,150.0,3,9677.41935483871
other,1150.0,2,75.0,3,6521.739130434783
other,1200.0,3,74.0,3,6166.666666666667
other,1229.0,3,86.03,3,7000.0
other,1030.0,2,61.0,2,5922.330097087379
other,600.0,1,32.0,1,5333.333333333333
other,1165.0,2,135.0,2,11587.982832618025
other,1520.0,3,80.0,3,5263.1578947368425
other,3000.0,4,240.0,4,8000.0
other,1315.0,2,90.0,2,6844.106463878327
other,1210.0,2,72.0,2,5950.413223140496
other,1170.0,2,68.0,2,5811.965811965812
other,1600.0,2,110.0,2,6875.0
other,1370.0,2,75.0,3,5474.4525547445255
other,1980.0,3,224.0,3,11313.131313131313
other,1700.0,3,97.0,3,5705.882352941177
other,1900.0,3,160.0,3,8421.052631578947
other,1100.0,2,75.0,2,6818.181818181818
other,1929.0,3,115.0,3,5961.638154484189
other,3161.0,4,214.0,4,6770.00949066751
other,3515.0,3,420.0,3,11948.790896159317
other,1100.0,2,70.0,2,6363.636363636364
other,700.0,1,41.0,1,5857.142857142857
other,3000.0,3,250.0,3,8333.333333333334
other,1100.0,2,61.0,2,5545.454545454545
other,1260.0,1,41.0,1,3253.968253968254
other,1500.0,1,37.5,1,2500.0
other,600.0,1,17.0,1,2833.3333333333335
other,1165.0,2,75.0,2,6437.768240343347
other,1272.0,4,75.0,3,5896.226415094339
other,1600.0,5,140.0,5,8750.0
other,1000.0,2,65.0,3,6500.0
other,2400.0,4,325.0,3,13541.666666666666
other,1463.0,1,142.0,2,9706.083390293916
other,2401.0,3,185.0,3,7705.12286547272
other,1875.0,2,235.0,3,12533.333333333334
other,1200.0,3,90.0,3,7500.0
other,890.0,1,75.0,1,8426.966292134832
other,2400.0,3,290.0,3,12083.333333333334
other,1690.0,3,100.0,3,5917.15976331361
other,1350.0,2,90.0,2,6666.666666666667
other,1460.0,3,88.0,3,6027.397260273972
other,1685.0,3,95.0,3,5637.982195845697
other,800.0,1,52.0,1,6500.0
other,4000.0,5,280.0,4,7000.0
other,792.0,2,70.0,2,8838.38383838384
other,2400.0,5,235.0,5,9791.666666666666
other,461.82,1,31.7,1,6864.146204148803
other,1500.0,2,85.0,3,5666.666666666667
other,1260.0,2,75.0,2,5952.380952380952
other,2820.0,3,285.0,3,10106.382978723404
other,1950.0,3,130.0,3,6666.666666666667
other,1350.0,2,140.0,3,10370.37037037037
other,4051.0,4,345.0,4,8516.415699827203
other,1308.0,2,92.66,2,7084.0978593272175
other,2100.0,3,170.0,3,8095.238095238095
other,1991.0,3,160.0,3,8036.162732295329
other,1200.0,3,66.0,3,5500.0
other,3000.0,4,342.0,4,11400.0
other,2400.0,6,245.0,6,10208.333333333334
other,1375.0,2,105.0,2,7636.363636363636
other,1693.0,3,108.0,3,6379.208505611341
other,1150.0,2,77.5,3,6739.130434782609
other,1058.0,2,60.0,2,5671.077504725898
other,900.0,1,30.0,1,3333.3333333333335
other,1672.0,3,150.0,3,8971.291866028709
other,1250.0,3,139.0,3,11120.0
other,1468.0,3,130.0,2,8855.58583106267
other,1480.0,2,145.0,3,9797.297297297297
other,2280.0,3,285.0,3,12500.0
other,2000.0,3,200.0,3,10000.0
other,1080.0,2,75.0,3,6944.444444444444
other,2400.0,2,150.0,3,6250.0
other,1125.0,2,75.0,2,6666.666666666667
other,1596.0,3,95.0,3,5952.380952380952
other,1639.0,3,123.0,3,7504.5759609518
other,525.0,1,26.0,1,4952.380952380952
other,1740.0,3,199.0,3,11436.781609195403
other,1372.0,2,90.0,3,6559.766763848396
other,6200.0,5,720.0,5,11612.90322580645
other,925.0,2,63.0,2,6810.810810810811
other,1200.0,3,95.0,4,7916.666666666667
other,1200.0,2,79.0,2,6583.333333333333
other,2500.0,3,270.0,3,10800.0
other,1584.0,3,145.0,4,9154.040404040405
other,1570.0,3,115.0,3,7324.84076433121
other,3000.0,3,400.0,3,13333.333333333334
other,1750.0,3,180.0,3,10285.714285714286
other,1500.0,1,160.0,2,10666.666666666666
other,2100.0,6,275.0,6,13095.238095238095
other,705.0,1,36.5,1,5177.304964539007
other,1340.0,3,77.0,3,5746.268656716418
other,1200.0,2,125.0,2,10416.666666666666
other,1270.0,2,175.0,4,13779.527559055117
other,1200.0,3,130.0,3,10833.333333333334
other,1485.0,3,85.0,3,5723.905723905724
other,3100.0,5,385.0,4,12419.354838709678
other,1200.0,4,150.0,4,12500.0
other,3259.0,3,270.0,3,8284.749923289353
other,596.0,1,42.0,1,7046.979865771812
other,1200.0,4,110.0,4,9166.666666666666
other,1910.0,3,190.0,3,9947.643979057591
other,1750.0,3,149.0,3,8514.285714285714
other,985.0,2,63.0,2,6395.9390862944165
other,1300.0,2,129.0,2,9923.076923076924
other,1490.0,2,88.0,3,5906.040268456376
other,650.0,1,30.0,1,4615.384615384615
other,1500.0,2,89.99,3,5999.333333333333
other,1350.0,4,145.0,4,10740.74074074074
other,910.0,1,42.0,1,4615.384615384615
other,532.0,1,22.49,1,4227.443609022556
other,1060.0,3,62.0,3,5849.056603773585
other,1550.0,2,160.0,2,10322.58064516129
other,1000.0,2,80.0,2,8000.0
other,1500.0,2,97.0,3,6466.666666666667
other,1865.0,4,140.0,3,7506.702412868633
other,1200.0,3,120.0,3,10000.0
other,3500.0,4,245.0,4,7000.0
other,1320.0,2,73.0,3,5530.30303030303
other,2150.0,6,205.0,6,9534.883720930233
other,675.0,3,52.0,2,7703.7037037037035
other,1801.0,3,139.0,3,7717.9344808439755
other,2990.0,4,324.0,4,10836.120401337792
other,2400.0,2,160.0,2,6666.666666666667
other,1150.0,2,75.0,2,6521.739130434783
other,1200.0,3,165.0,3,13750.0
other,1390.0,2,80.0,3,5755.395683453237
other,1550.0,2,90.0,3,5806.451612903225
other,1500.0,4,110.0,4,7333.333333333333
other,1839.0,3,165.0,3,8972.26753670473
other,900.0,2,70.0,2,7777.777777777777
other,1500.0,3,149.0,3,9933.333333333334
other,750.0,2,50.0,1,6666.666666666667
other,2400.0,4,225.0,5,9375.0
other,600.0,3,75.0,2,12500.0
other,1605.0,2,85.0,3,5295.95015576324
other,1500.0,1,19.5,1,1300.0
other,1200.0,2,70.0,2,5833.333333333333
other,1200.0,2,160.0,2,13333.333333333334
other,1904.0,3,155.0,3,8140.756302521008
other,2770.0,4,315.0,3,11371.841155234657
other,813.0,1,39.0,1,4797.047970479704
other,1630.0,2,97.78,3,5998.773006134969
other,2425.0,4,173.0,4,7134.020618556701
other,1280.0,2,75.0,2,5859.375
other,735.0,1,75.0,1,10204.081632653062
other,500.0,1,24.0,1,4800.0
other,1200.0,4,145.0,3,12083.333333333334
other,1200.0,2,100.0,2,8333.333333333334
other,1200.0,3,160.0,3,13333.333333333334
other,1265.0,2,82.0,3,6482.213438735178
other,1850.0,3,98.0,3,5297.2972972972975
other,2360.0,4,150.0,4,6355.932203389831
other,1030.0,2,77.25,2,7500.0
other,2000.0,3,160.0,3,8000.0
other,1575.0,3,93.0,3,5904.761904761905
other,1300.0,2,70.0,3,5384.615384615385
other,1380.0,2,75.0,2,5434.782608695652
other,3100.0,3,250.0,3,8064.5161290322585
other,1190.0,2,100.0,2,8403.361344537816
other,1827.0,3,100.0,3,5473.453749315819
other,1500.0,3,95.0,3,6333.333333333333
other,1274.0,2,81.0,2,6357.9277864992155
other,1200.0,4,140.0,4,11666.666666666666
other,1097.0,2,65.0,2,5925.2506836827715
other,1600.0,3,165.0,4,10312.5
other,900.0,2,110.0,2,12222.222222222223
other,1200.0,2,125.0,2,10416.666666666666
other,1355.0,2,75.0,2,5535.055350553505
other,7500.0,4,900.0,4,12000.0
other,4104.0,4,360.0,4,8771.929824561403
other,2080.0,2,150.0,2,7211.538461538462
other,1505.0,2,90.0,2,5980.066445182724
other,1200.0,3,95.75,3,7979.166666666667
other,1810.0,4,148.0,3,8176.795580110497
other,1530.0,2,97.0,3,6339.869281045751
other,1500.0,2,130.0,3,8666.666666666666
other,1400.0,2,80.0,2,5714.285714285715
other,1533.0,3,150.0,3,9784.735812133073
other,745.0,2,50.0,2,6711.4093959731545
other,1355.0,2,95.0,2,7011.070110701107
other,833.0,1,49.0,1,5882.35294117647
other,3000.0,5,270.0,4,9000.0
other,1220.0,2,68.0,2,5573.770491803279
other,3811.0,3,475.0,4,12463.920230910522
other,1545.0,3,85.0,3,5501.6181229773465
other,1350.0,2,110.0,2,8148.148148148148
other,1200.0,2,68.0,3,5666.666666666667
other,1842.0,3,115.0,3,6243.213897937025
other,2000.0,4,180.0,5,9000.0
other,1280.0,4,115.0,4,8984.375
other,1200.0,3,85.0,3,7083.333333333333
other,1655.0,3,155.0,3,9365.558912386707
other,1150.0,2,74.0,2,6434.782608695652
other,1200.0,2,108.0,3,9000.0
other,1200.0,2,75.0,2,6250.0
other,1500.0,2,203.0,2,13533.333333333334
